,sample_3,sample_4,sample_5,sample_6,sample_9,sample_10,sample_11,sample_14,sample_15,sample_19,sample_23,sample_27,sample_33,sample_34,sample_43,sample_46,sample_47,sample_53,sample_57,sample_58,sample_61,sample_65,sample_68,sample_71,sample_72,sample_73,sample_77,sample_79,sample_81,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_92,sample_95,sample_98,sample_100,sample_101,sample_102,sample_112,sample_118,sample_121,sample_123,sample_124,sample_125,sample_128,sample_131,sample_132,sample_134,sample_135,sample_138,sample_139,sample_141,sample_144,sample_145,sample_148,sample_150,sample_152,sample_155,sample_156,sample_158,sample_160,sample_164,sample_167,sample_170,sample_171,sample_172,sample_175,sample_178,sample_179,sample_180,sample_181,sample_183,sample_184,sample_185,sample_186,sample_187,sample_188,sample_191,sample_195,sample_196,sample_197,sample_198,sample_201,sample_204,sample_207,sample_214,sample_215,sample_216,sample_217,sample_218,sample_226,sample_227,sample_228,sample_231,sample_235,sample_236,sample_237,sample_241,sample_243,sample_247,sample_248,sample_254,sample_255,sample_256,sample_257,sample_258,sample_261,sample_262,sample_268,sample_269,sample_276,sample_283,sample_286,sample_291,sample_297,sample_298,sample_300,sample_307,sample_318,sample_325,sample_332,sample_336,sample_338,sample_339,sample_340,sample_344,sample_345,sample_347,sample_349,sample_354,sample_355,sample_360,sample_361,sample_362,sample_364,sample_368,sample_369,sample_378,sample_382,sample_391,sample_392,sample_396,sample_397,sample_401,sample_404,sample_405,sample_407,sample_409,sample_414,sample_415,sample_417,sample_418,sample_420,sample_424,sample_429,sample_430,sample_433,sample_438,sample_439,sample_441,sample_448,sample_454,sample_460,sample_466,sample_467,sample_471,sample_472,sample_477,sample_478,sample_482,sample_483,sample_485,sample_488,sample_493,sample_496,sample_497,sample_499,sample_500
ADR1,0.39372551200879263,0.13909886021879966,0.052911590958291815,0.07948894527279074,0.11007855489950642,0.07691251237151228,0.17003123341340287,0.07654835448102039,0.37842477587377676,0.06937417119980466,-0.02488267229904588,0.12238387758264152,0.05880810900650659,0.14279634992896553,0.6216698079804597,0.09885794662031412,0.1438524107106462,0.16316954257549865,0.1233760510117478,0.5036439821725818,0.475717626185297,0.21540177519648437,0.14469239753661686,0.07054035977979822,0.37996445101030024,0.5590243701108722,0.10777692566427921,0.1679814929797809,0.20771356007850628,0.39862488326911405,0.6171702208808534,0.16573973153931518,0.5020670941582894,0.2055039357243312,0.1261024066493356,0.07102787542780996,0.10149997871231693,0.0730446678387429,0.5663383168472668,0.3952865668415529,0.11186778477620196,0.1804682398621647,0.544237804434974,0.1733318222267774,0.3606587468814669,0.13327066028408352,0.10380759047776807,0.17399251542607497,0.14786361608945867,0.07334337175664653,0.10966701228490758,0.5692414122966258,0.1483898902686253,0.4411218333996407,0.05216489082831448,0.08972024411508743,0.03939769163462008,0.0750758522789163,0.0574714031409237,0.5514613466672351,0.148555642283437,0.16285796519417467,0.12689331084133765,0.11467165074685884,0.15152602492458075,0.09117746144791664,0.06910829867525128,0.16156934594681466,0.16553414574250275,0.02722150424874316,0.15052432179658717,0.4629054674398333,0.11564319875270491,0.09539159607160025,0.24055942390534674,0.4397490644329123,0.13422193587629466,0.15544696006708175,0.20574821087421252,0.1331154082156146,0.04883889654047366,0.06078796354914687,0.5453111384598031,0.16420153172392454,0.05579112502881464,0.41480222781327186,0.00988029886085872,0.06888788371776716,0.1222155999738101,0.09236631002751362,0.5965094954685337,0.12081660439596056,0.12705612992917742,0.09567407463073688,0.4456879747206137,0.055620268731233144,0.2328122786904878,0.11511622436608568,0.11204879701571925,0.09578214367272905,0.468881705601268,0.05771042241559472,0.12803476584967644,0.14271915872949859,0.23893939068294368,0.17003377752397159,0.3517989806257249,0.14810384257843215,0.08794415549031313,0.08508678013471849,0.052480620641243904,0.08964144042212308,0.4814368813516717,0.11173355973317997,0.08069949071302103,0.40616688767685516,0.19794358157605446,0.5193378469320922,0.04304386185687924,0.1941234026547678,0.1881795950326499,0.07274987566138014,0.19299601938487587,0.08353858654688943,0.453403849596516,0.512947618663645,0.10124443440786676,0.10722860166692263,0.006835037429231139,0.1057640582148135,0.4137893188580001,0.6156949980185641,0.46946288612488973,0.025750707321149438,0.2316145802670323,0.5310781306010086,0.43901667334525013,0.058230844237029386,0.08032273538208351,0.07116579989007907,0.09826882581173314,0.11518718637416306,0.5360863988014576,0.10083025685893005,0.08174104662969049,0.1209224980105429,0.4523763711249911,0.14985512883247445,0.08839304496440338,0.11561238941509205,0.6327632408200264,0.21453984008952204,0.004393006965092747,0.47066992557349424,0.06940002106196694,0.06988396861635277,0.16375744319744323,0.4303690112779984,0.5701870110358163,0.08523364979636489,0.22689767160085472,0.1808880761094898,0.06413706979930758,0.08445751299476949,0.09151484106929599,0.11716780074007152,0.16532609834367712,0.024239572795171957,0.17977645707187817,0.22524163087903998,0.12230137873075515,0.13587008402804637,0.5559226726321528,0.05377357403480931,0.06317653479385078,0.12005262078342753,0.511716455002066,0.17168338212677237,0.18148298622128234,0.18659153816223184,0.16662118963800504
FLO8,0.36825746584570024,0.22636564172401452,0.19292055882805975,0.3043310947653539,0.3477832647788485,0.4607298619196957,0.2473214178011921,0.48800224776492673,0.39574054556613747,0.33661219043510443,0.3959952142194801,0.3226877284819808,0.2582663937590616,0.3141559064108178,0.3769034308988655,0.3007152430116118,0.3473576418646166,0.4053475138517904,0.3541728106046684,0.41544522714564514,0.3086109166081048,0.3881063445741593,0.2031517809267454,0.35502151359196094,0.4765098656094259,0.4510380007535552,0.2662638667442416,0.4276762259756978,0.3919339590772438,0.35873285801229,0.489461920185876,0.3810164858597743,0.4204492653682336,0.23865158579194762,0.4260397385123583,0.3351377321749935,0.29265007740995674,0.41087765789558883,0.24521961652505886,0.30664693798023945,0.2896376894359715,0.3683092513164682,0.254474038245052,0.3963119538871566,0.3572705543573384,0.3745810915163698,0.24130049043922513,0.4222005059073659,0.39002990874928806,0.3633559220230099,0.47203090852242857,0.25900617201961545,0.3459653135575079,0.21884701928005496,0.39217922097885505,0.3659846111437866,0.4666966258890073,0.2822683557721407,0.40628955265056726,0.24428848722975327,0.2365231338790046,0.29669191246491006,0.31701776785973623,0.3022215557562573,0.41100380629744165,0.3073875866271856,0.4748028557696776,0.33349498057343835,0.484122210271861,0.36924886145361874,0.3856115325431443,0.3246667923894732,0.3500481285374415,0.25951575696469603,0.3194913524283585,0.2624883008089417,0.3522241006444259,0.40514962254906606,0.39621761981045955,0.3931544201338414,0.3144382443808686,0.2361646258036835,0.38109257179368355,0.4254569984592563,0.20632735387728185,0.3917712267306875,0.40457069839948084,0.2560974557899406,0.24093181228361338,0.3054308843863214,0.37174221422432696,0.24629253385072075,0.3072816922126018,0.2245596892966953,0.26454373623216,0.26461481504029555,0.36382815543445834,0.3838602183798095,0.3846066308765064,0.36435051037971017,0.39217083651559037,0.3062957028516781,0.3548707974209352,0.2529447563417089,0.30061794554137894,0.3215197047523786,0.29275083360228293,0.365885706878128,0.4000660113326053,0.22841425944167998,0.384922607538165,0.349649719685944,0.3602908940369534,0.5402873834672635,0.40346307304627493,0.41074563577553364,0.38990585511012893,0.35331818918228003,0.41602084044122023,0.3722898885740212,0.24123203838875873,0.28263597716690414,0.28140687299993145,0.1950387954929364,0.31400711527716146,0.3854794621412281,0.35466419222135115,0.3468691461572362,0.3785238525180442,0.3558383384616944,0.3389872692172306,0.24534356054712086,0.3297759459979406,0.40163283615428835,0.32074359710489825,0.2861520808014725,0.3552147706267759,0.38893067580510127,0.4630378288286889,0.32786693701205905,0.3544082264810505,0.2458450920792955,0.29870232404798086,0.27645981642064754,0.24555933036847533,0.2912594708877392,0.22310771573410748,0.3055596281948123,0.3140209682066601,0.3247144553751019,0.24393931600191687,0.4431554946228538,0.34199843796369156,0.26922838905403407,0.3243584762125799,0.4365279495285975,0.4067524950525523,0.2738370442844807,0.2496395463870386,0.38588617185429336,0.39840959657216674,0.3446082883927171,0.3954713538764834,0.37220404550024144,0.3043265608920521,0.4171485152855525,0.31771980360166047,0.4208946975959744,0.2733904633822859,0.33529208750330425,0.3923734838756955,0.3682654596642639,0.4366922503273814,0.3313855356895769,0.39685574365084547,0.18722874254483013,0.29772168054231496,0.384048631072256,0.4220906139679283,0.349730653001151,0.26043774071202586
GIS1,0.5006614123122233,0.2672858123886283,0.48041977585929746,0.44926330680520576,0.4623021524163276,0.33220444282212824,0.3472513531725332,0.3465855919563692,0.3564501023754661,0.5092640077657715,0.48699597093188807,0.4157055860998039,0.3594346525604113,0.3726505297674363,0.45142124588165167,0.44064221864877834,0.5382718161414286,0.419077522577381,0.3900277787452436,0.2828915289664511,0.6291517464554326,0.42206455726183795,0.36280591478565005,0.46059582076336053,0.5417848675816282,0.31432602796235304,0.4307670172177859,0.4306224776819516,0.36506689990049596,0.4922521927750669,0.33515268516397323,0.44851795453135135,0.5124426969892324,0.40923813034421186,0.34006943735224027,0.29860300020789843,0.5322783424877668,0.38404335379637816,0.4583277661726327,0.47874513294519777,0.25019387148230127,0.3860101668998347,0.4352378062610325,0.48037693950740384,0.4850231674724999,0.44221450751045727,0.35652965287706995,0.39905294647553285,0.4434417182707245,0.3446711729009454,0.363073302170769,0.37051127418517965,0.4759279827391457,0.31856512938305503,0.41673012152385747,0.4352962245034288,0.47196739649874486,0.48648195467636696,0.2773506185103414,0.3110888739361235,0.47080084676436024,0.40298217118916924,0.3204399816003263,0.3951892806598727,0.42165369154544985,0.4225407418487083,0.3985613730420977,0.534126522941041,0.32729929624598325,0.30988847321762514,0.5366116868812083,0.5770516921315011,0.2899844362416161,0.41285586215726255,0.36385331236648666,0.44399090250753476,0.3354957909124351,0.48506236822844573,0.4410531005987683,0.4439475023404325,0.36341079427866574,0.38380098203498964,0.5425475346918155,0.4671982467142482,0.37395967489800064,0.47475801226919323,0.45233679346412276,0.3660492446334195,0.3513874427360755,0.43927071775404547,0.41036713369779604,0.4391303797786428,0.404104359512932,0.3879785825897713,0.5331882878034009,0.29464027867238846,0.484973212963393,0.4091220807984231,0.4147544189749229,0.3018262755841881,0.435929328764337,0.4922325207657724,0.418852648151383,0.4732549198387373,0.39626553770669964,0.5129185468362822,0.5373374441035699,0.43101453536147427,0.3167489904389626,0.3841463662179152,0.4210512658924322,0.3214836459906204,0.41162105925733145,0.33634851210549793,0.42986039698831213,0.3195703864054826,0.42527192156944155,0.4631150448346232,0.47183982087243354,0.4119629728221029,0.3196239236838925,0.3868671513017031,0.33214651090760705,0.3875377250717525,0.46866215304324166,0.394430569246667,0.3744364512578029,0.46264291323314277,0.5236219902760292,0.37766008179926014,0.5176901599706045,0.45446844050335544,0.43675553401343603,0.378951464198225,0.44318067653902193,0.3273613100707614,0.3407035421540313,0.47532966551657335,0.4336173391853503,0.5323301699213994,0.31628283704159565,0.4250291610893654,0.22553089685522676,0.5395072440496523,0.39202197438073666,0.4581667948016809,0.39093494346702773,0.47213330135061404,0.51358180848626,0.38598489266364305,0.5681580919776366,0.2951110627763956,0.4311615587146771,0.4246833088663847,0.39755412307717564,0.3785631823246697,0.4369751920318807,0.4348831199934867,0.40083324881609905,0.42572005200699686,0.5066278201596116,0.3345267565018872,0.4104957553149539,0.3458320044545776,0.32883658070936667,0.42389441728863675,0.4438360601500018,0.42060114875726695,0.4304397249708178,0.29088901703143805,0.4857615213206855,0.4528212645390923,0.3402534156052553,0.48220939059614765,0.524972405815221,0.4869420215577558,0.4748880541352045,0.4358557100249034,0.357012728786492,0.6100217682557407,0.44349910667675213
IME4,0.41880246930472087,0.3824827345472527,0.33371680821607225,0.2954159633399134,0.3132512077647339,0.38526407647288147,0.350355904402106,0.4350794952404281,0.4184167516126745,0.3904394667678617,0.3579915503358087,0.3128546616481612,0.30176145057444215,0.4010383981805282,0.2822204259214328,0.4182856709532789,0.3177452280714639,0.5026089058904801,0.47492748220255526,0.3046178366817217,0.36985274180028566,0.3161501275634831,0.3996154999498741,0.4712692235409754,0.3777556017691819,0.3526256733645533,0.38697047323449046,0.32588381636059127,0.44574971130405916,0.4969745849756919,0.35507455868686466,0.4557623251183197,0.4826907535020523,0.3716506114696722,0.47311544520672716,0.19714333323223887,0.3572771883173609,0.388174195495999,0.42051894681789764,0.3411931198004217,0.4042521914448084,0.44983589040034894,0.3409476318475887,0.354400578742084,0.29741616537476173,0.4208462970627085,0.3701978467948667,0.5340246533872427,0.5348745808854205,0.27989004528719486,0.29177323497220403,0.2453092529830818,0.4712286124181519,0.35264577491642385,0.2653355319879596,0.3971871160662715,0.3578657629234082,0.43383317443914693,0.44228572913322634,0.41052556060997825,0.3623844302220308,0.4678824222408977,0.3590674843808618,0.4431848558397597,0.4747513933953552,0.3658611074472583,0.4206252172156149,0.2688739547465731,0.3868324122752285,0.27838089920068393,0.22802915543826782,0.49430684424640686,0.3912388378052996,0.32018039765505424,0.4552936222415609,0.2211837150158252,0.3386582800041851,0.45010721794300623,0.47445852015245704,0.4235692758834957,0.4105122784607736,0.3945291587891492,0.480074812152409,0.4013040719901259,0.32289249876870707,0.2949830647362441,0.39485630949383127,0.3640590733716993,0.2623860883374721,0.43994757523326167,0.4118220335387924,0.3516480020057094,0.4514189274978704,0.241312145036567,0.12794590089894298,0.5576706926800149,0.38598674164882935,0.4988662248231464,0.3044209419207254,0.3605235139897551,0.3820991123514999,0.4428352815674527,0.3709183985507303,0.21868272054263385,0.4951604284462852,0.39904911728672243,0.32477457388540243,0.34867628168230314,0.4597708892287944,0.43689574612262383,0.4943725534335384,0.3182439663707242,0.3829503951967394,0.339158379078769,0.4414866762872231,0.311878225270432,0.25072846735385573,0.4386337896484116,0.3659659147095963,0.4441772059644077,0.33690885431405915,0.3409233758142636,0.3807026182367449,0.2682081961066545,0.39360687847743947,0.22231011827880515,0.37731435365979155,0.3682997437817154,0.4143307475338506,0.3906127115748897,0.41383179140850146,0.3894585965422959,0.3640053398560134,0.33288050195041907,0.21727508438643886,0.16630838792376787,0.41976172068596695,0.3302930696936208,0.3518794290253603,0.36520987052241594,0.4860873954200202,0.32051325822196747,0.2410990053125694,0.30347299946316275,0.2928207154975554,0.4001581261793586,0.42853146250966745,0.3889174492292434,0.3986756931473088,0.40642107445076303,0.2612535533065714,0.42786263048404655,0.26388040799294166,0.37759412296703543,0.3874467273473117,0.35051744108386335,0.26098502477997637,0.4531609761974717,0.33770173335419523,0.30590340062700894,0.4410068799190132,0.3773561316386232,0.4254276593508175,0.45515072877227963,0.3220280660239379,0.5208658499227733,0.3976601617156537,0.3808751697444802,0.400549760334423,0.24065073375084928,0.4695356373291376,0.3504469407745808,0.3291921886630786,0.4265311907769698,0.38952385099286946,0.4125624009276373,0.48382247893397357,0.33237637479804405,0.3173301274401058,0.3871198635241261,0.3738247278848601
KAR4,0.5282094689323575,0.49453286875483865,0.46677489379394516,0.3903072428866207,0.5471815591243996,0.4368849628071291,0.5852112508207822,0.5427556191278308,0.5652506010187722,0.43639454582507303,0.4607199258979266,0.4632073853568886,0.483830224579257,0.3460280487768362,0.48224648476482257,0.4849444451307725,0.5397106116757175,0.5637229115069686,0.5278354349080797,0.4299515477031781,0.5195499923325916,0.6572900479005902,0.5370398729528572,0.41372953259384104,0.37441035950636997,0.3543664307370028,0.49201459591063246,0.5327732171896479,0.565946881273869,0.5893904496592227,0.4844982066437465,0.4229961159063636,0.44560184104810385,0.4143263659940094,0.3970359385334061,0.45102022957367294,0.5503740319473865,0.47116817877092193,0.48541920053229043,0.48837041269511167,0.4358170637224904,0.504720272772609,0.47996735614206965,0.47650459113698945,0.59324736198952,0.5273059366982982,0.521768840212652,0.5944510767708199,0.3960143390340256,0.4809306686295841,0.5639503829183053,0.5965498488888472,0.39257041427270567,0.35368777341383945,0.500088238746443,0.5133339840979282,0.4889327736558452,0.5792573168268044,0.48239586848107624,0.3539807834326956,0.5033902179633589,0.5642020469959655,0.4314788834962739,0.33704661903524125,0.4377396111644977,0.542703839797412,0.5020432925800161,0.46097309929589864,0.5311423071742662,0.547101660847184,0.5863090351499092,0.4903137086759361,0.4606819105112788,0.4349731185338288,0.36032853521341707,0.3704443243824302,0.5386319996015435,0.28881332683633604,0.4456632301366581,0.5508716081984845,0.45507214586268974,0.5040406233049716,0.4986860709527219,0.5467400398777736,0.4918075136410645,0.5010400361868566,0.46725468326646147,0.5739613495132025,0.6770022290163878,0.42440900584756075,0.4882394951660569,0.49785440627542765,0.48953989481010757,0.49379085196514033,0.4707656600035156,0.5342714651928865,0.3752373619710552,0.45996026587425065,0.514102952854175,0.48936951744626656,0.49611805693662536,0.5535161362733506,0.5071048257880295,0.35072542780179117,0.27513402713825597,0.46252749419012257,0.4225861569088755,0.45723978164461765,0.47382813984534977,0.5564352207973084,0.43749438255299666,0.6604982937898214,0.5502792874675673,0.5097935514281248,0.46598723929774566,0.502760123438385,0.6976295175382577,0.4040521663263556,0.6832357594658942,0.544192149471989,0.5944591137660336,0.4795255409140322,0.667995821229252,0.28823986868280477,0.5470192001172935,0.4570622037134009,0.672679423431365,0.45749512136501325,0.4310331137494656,0.5289454763640611,0.5525821398602028,0.38714654916076424,0.5676350990465547,0.5303037191384069,0.5908191513148648,0.5211417218110586,0.4665841038120397,0.5625738279824056,0.6049127553472873,0.5606504748421053,0.5458885763945895,0.4645055027278749,0.6251467729142351,0.42257459866805447,0.5962414506503266,0.4673665774109188,0.4995183611694864,0.563651490050678,0.5758252130631064,0.48587706627033245,0.6417478841110418,0.4840184162670972,0.4527889344739272,0.46802275353353295,0.4158312767778224,0.554253184724654,0.4043959522412812,0.5637786335667473,0.5378733422909749,0.5978490250946975,0.5394238276351485,0.6301533705805695,0.627071425293452,0.5249249899425581,0.5286528156610344,0.5287586781104969,0.5007097465352615,0.5621280060313437,0.4941208157875396,0.5120759690331123,0.5060527382766318,0.4133563164205945,0.5821575160306388,0.484834347176783,0.5231371013213237,0.5221803978618593,0.2860039153505466,0.6426180592241725,0.5269243551509013,0.5843686413332378,0.533382224446121
MSN1,0.7033169448529745,0.7590943263245099,0.6249250635420709,0.6872035606114109,0.6622089645390083,0.8360547194160148,0.6431940221671999,0.6786205626987317,0.7280876999563559,0.6013779033189748,0.7214092061000901,0.7817930615597438,0.7960884863757728,0.7064643922477152,0.6122489887778011,0.68011317056665,0.6792159176623953,0.6721595313815707,0.6763656219426184,0.7139265622525915,0.7370719650670856,0.7468978381586195,0.6318816952977774,0.518978008104899,0.7846387576255202,0.6670046804636578,0.671894114980055,0.5397333327240004,0.6524683246298821,0.6985154798660973,0.6750772120316442,0.7086705187864956,0.5280822085491101,0.5850205566477863,0.6896302253634767,0.7844425146922605,0.7617954293201656,0.6492693075391638,0.7119034558777598,0.6780632789991793,0.6911860744531994,0.7210437468525023,0.7255226952598786,0.5976689289858842,0.7670586769715777,0.5991861754490895,0.643175017036404,0.5872974295051344,0.6465861072881047,0.7150783584024109,0.7565633705499354,0.5677197629555186,0.6170059296891715,0.6718428717719347,0.7219187260587944,0.7119637341026699,0.7579852747756961,0.5679307217748472,0.6082858412099297,0.6732815317819144,0.7016986198298466,0.5959099878007148,0.7925286655571889,0.6790890564897291,0.6415353749308371,0.766353864154927,0.7307612494409624,0.7914650722404133,0.624350213969574,0.8858818356981942,0.8091837540573187,0.618976931099294,0.7232949650433568,0.5989732733690827,0.7690008089474724,0.7583586530184537,0.6889694505875971,0.5372057078361903,0.604490075523387,0.688463503375264,0.6696044373204584,0.6985411535661739,0.6145731862275633,0.7435691118652282,0.7056616500675099,0.5407060137180193,0.7115819209007876,0.7718464446715105,0.7791485535637469,0.5711445317231817,0.5974299820766615,0.6983349503607718,0.7502572236101562,0.7686594351492221,0.7574010719747147,0.6999893123092359,0.6602027828606779,0.6626544418512219,0.6948748007393106,0.789769605794209,0.6935284456581633,0.6080207251479854,0.7278839176834355,0.8105224977794784,0.6089808329929878,0.7410205548147992,0.7823607163488426,0.6431603071226601,0.6843617010774777,0.6473058505877682,0.6346208912688032,0.5921134807507595,0.7957617735782982,0.603787004547194,0.815021234599663,0.6773467065692228,0.7505226676621857,0.5734425970202226,0.7553292526977413,0.6973659001724466,0.7457233848566991,0.7631158136430817,0.7495084447302235,0.7127025703893515,0.4691559645903831,0.8164646963469189,0.6563486062250927,0.8363846662544183,0.7020924038023221,0.7498775623618175,0.6484227863573675,0.7103670668628178,0.8030728810829688,0.65566094586301,0.9222835245522224,0.8139552169750276,0.6824637206530417,0.7054903194649421,0.6692901746039895,0.6559428299357497,0.7011825537964292,0.7623450073284197,0.8813621686805406,0.6222740135762563,0.6580241858141795,0.7726772540085132,0.6226121756839912,0.7503014775319881,0.6232048202491489,0.7235121982056012,0.9208009759897922,0.7731225372095779,0.7081003678264114,0.6452903048905645,0.7889746942093173,0.519621353790585,0.7107811211870335,0.7016982276258473,0.7569946072407528,0.6888075895453264,0.6986247340242588,0.784619085735799,0.6528257905517177,0.7136152222704991,0.7666790394917102,0.6412233532602378,0.7793141754777188,0.605326241878297,0.6817225929176983,0.8249587980650549,0.736204990018688,0.6257621043085014,0.7405175766100709,0.5554223913954038,0.7115936526137645,0.6972029551742326,0.7234001619001588,0.6854480143122272,0.7742316919962291,0.7091249107241425,0.5882277673484365
RIM101,0.5283884082735933,0.5919038652716858,0.6298368633159119,0.4411591282107445,0.6806148345201926,0.6185587839417496,0.5687772432969579,0.7620983794562427,0.555473616185395,0.5885538725040261,0.5579205773351028,0.5882192438873641,0.6415089560455222,0.6718214437675781,0.7499837338965742,0.4271890376196506,0.7060386167966577,0.46492564750239496,0.581700895970437,0.6612387507988066,0.6226280790553964,0.7210210565571828,0.6843997500837176,0.5557302398620827,0.5788619602242,0.6420569198827403,0.5371458997549993,0.5145929085246015,0.5598389427977751,0.5207607062435617,0.7353822838091785,0.5368294708946164,0.5983383708546046,0.5497255623946234,0.7200663252854784,0.6734295000642102,0.5965825622277565,0.5397833388389504,0.5657717005982196,0.6850581663897037,0.6402097555507021,0.6027894382386133,0.5756091337302994,0.5885199858947525,0.7043378413108152,0.6896320439961716,0.484037689891098,0.5110856556677431,0.5153538063573211,0.6050450564673469,0.594589622628783,0.47067896126839004,0.6172161769149571,0.6944646181187253,0.5921243263952523,0.6602570367969729,0.4676203987649166,0.6252725919346158,0.6215337153184173,0.6022208685200688,0.6838157141125262,0.5253872041922777,0.5895747274694081,0.6788781475610193,0.72279296372602,0.6567873247060246,0.6133175373722067,0.6949135180873739,0.5356190871290359,0.5802185732414846,0.6981577173438076,0.5991245258081935,0.5696352878528388,0.4813104338962672,0.5983044157255962,0.5736854737737048,0.4407461747085033,0.6156497430258212,0.5898464437726371,0.5807126936887932,0.6626923253273876,0.45302433901661354,0.6731960998036934,0.6409215927190757,0.7315615584314061,0.5103153507900061,0.46987488612903777,0.6234559936658945,0.45184543984059555,0.6267887543745397,0.6134606040757123,0.619075755470483,0.5441316492515934,0.4245540642723654,0.6272374814560284,0.4988299499509506,0.6246337511513316,0.5664028551122361,0.6118553442201738,0.6181325785921277,0.6956155905800367,0.6611840835792022,0.4431107190681391,0.5619483147445249,0.6815810072620822,0.49243959040221497,0.4486812712261894,0.6031572956921216,0.5889355912491407,0.4337165647805216,0.4175188203699366,0.5459629842907502,0.5624577199758802,0.6949491461321373,0.5256320299025677,0.7243819846900578,0.6560229288283802,0.6052856834527844,0.528631837655962,0.5858256815224322,0.5831327040353537,0.4839102101901581,0.5449329180687025,0.7516946980709175,0.4904757020936175,0.6142751359975656,0.6375980130108706,0.7206679334834682,0.6765217637005124,0.5796957717886924,0.580384035966863,0.5754848694539241,0.5904727747750297,0.5381082152472839,0.6284468640525835,0.580481163104448,0.5627064431170664,0.5846679573821083,0.5805524974168065,0.6272855685234702,0.4715449763558881,0.598564809717849,0.4639801622724488,0.6603754381191532,0.4815497865180277,0.6732662703952274,0.5934687359521466,0.5080980563724989,0.5673059388833566,0.5120674869623233,0.5165885238437161,0.6037201594648897,0.6226702914278213,0.5793732945352188,0.7511704452887356,0.6593515032245157,0.76593479058281,0.454214395707332,0.5436356333701708,0.5334936135705288,0.6321298493387622,0.4990866822404016,0.5926737232795929,0.5914074232723563,0.5841521101758075,0.5524706418708154,0.455783181096694,0.5669980356169011,0.5139924364790053,0.6833938963694848,0.4422855253391258,0.6384504322981152,0.7247272102122659,0.7028463493260061,0.5972696303119585,0.542094390147793,0.485184365433103,0.4758658647450878,0.6476041412390483,0.5861127278245749,0.5905085819186944
SDS3,0.6332099507941555,0.5093850037276608,0.6460802300413956,0.5997934122409028,0.4570777009816824,0.6240738039273244,0.6206882883095545,0.593689828195758,0.6877358439385853,0.5799762541068653,0.5624000838410302,0.6423566209325284,0.6248545519195916,0.47970568472793507,0.5110103766119214,0.5587203425318524,0.5131673980379692,0.48671401505954814,0.6452244849116072,0.5279021147771945,0.6816295866629005,0.6210118543195087,0.5698641949131407,0.5425317791608419,0.7152405606698095,0.6946505518145686,0.5095651906348638,0.5919476518235666,0.5364103807037115,0.5562668712187263,0.7019542476644224,0.5200256987922492,0.6178149594643915,0.5318232619260131,0.579671072916972,0.5424844208916979,0.8009170489594399,0.5720777190525275,0.5875044752289282,0.4961444676640908,0.6008773017153178,0.5555661005978644,0.49743124935576805,0.6840022448810121,0.6898628767804935,0.5371393786105984,0.5288587325373114,0.5966560466972032,0.7607083191515303,0.471477462424144,0.5795798939043223,0.6500140523249266,0.460009320141392,0.8194362033654298,0.5405422770393722,0.5858387531662395,0.5563717276124865,0.5995084719241284,0.45162319960663516,0.7372765919782018,0.6044529315483794,0.5969565164897397,0.6559098349124998,0.32299257120873964,0.5621163553207037,0.5267247285768571,0.5414383230215772,0.6188163195683885,0.5720985255406741,0.5481337853505052,0.5236876251525163,0.43728824044123393,0.5261749239830434,0.6832204980317342,0.77533670417799,0.5678246833323483,0.5032280979138977,0.6312627968275336,0.6398995301353686,0.38584021871348895,0.5784531809352781,0.6096375926471989,0.628749510953932,0.6090647728898977,0.5882419145222726,0.5237224980432033,0.575688887218422,0.6729304438659963,0.7086396444485079,0.5905541155414394,0.5505071717397266,0.5969304664553049,0.6437779578942266,0.5999267534229682,0.706414740288219,0.5736186306862351,0.7525056944501564,0.6476090270558436,0.676373862024944,0.6250563343998609,0.6064999724288561,0.7193968666281947,0.7131745480415373,0.8167369995099729,0.6398040408736012,0.7251246963030554,0.47681018435093825,0.5993631577780012,0.6846053389632811,0.3814065644975198,0.6547293238393828,0.6525946083336657,0.6641348723942475,0.654907626053825,0.5887333463197749,0.5199125720191121,0.5618481287927514,0.5351924247142856,0.5421917194988505,0.5375332390788924,0.7020844470574219,0.5896763074149147,0.4481604127786633,0.6666403575183469,0.6969315058520364,0.6693925390383182,0.5839779479888879,0.6572693020860795,0.5954716538948152,0.5497930148217622,0.5419274923007,0.6163978191136293,0.68986022956488,0.6815953149814409,0.6171748928434981,0.6068543185936482,0.6594836309849705,0.605759019779813,0.5494338723699479,0.5735415508884038,0.5006834657658971,0.5392926114532967,0.6890569935890408,0.5328165502162269,0.6509695299238238,0.6055428156273592,0.4800952978245461,0.6845314051022287,0.6424344498477318,0.52540137228849,0.6307252009029921,0.4179625187681024,0.620369638427456,0.6166924262068255,0.5908577530882232,0.47678812248436975,0.5804673650092242,0.5977868024089534,0.54809209512327,0.6245963074889546,0.6435952578843498,0.6695117375357023,0.6184456656940236,0.6386044859893794,0.5579190372931452,0.54178060757824,0.6851122186437367,0.6453232358153664,0.6586447501048149,0.5463513983792323,0.6217233117824592,0.6038968509917163,0.5638608080819167,0.6951422713431181,0.4187894165500097,0.6841872100626623,0.6671214310648738,0.5185154603233016,0.4351513280929138,0.5845860038698943,0.4895497516899162
